course_id,course_semester,course_subject_id,course_name_ch,course_name_en,course_teacher,course_credit,course_begin_time,course_end_time,course_weekday,location_id,course_dept,course_type,general_category,central_general,course_maxnum
,,305740001,激勵與領導,Motivation and,林月雲,3.0,tue09-12 tue 09 10 11,,,,企管三甲,選/Elective,,否/No,
,,305745001,消費者行為,Consumer Behavior,別蓮蒂,3.0,wed13-16 wed 13 14 15,,,商館260306,企管四甲,選/Elective,,否/No,
,,305748001,作業管理研討,Operations,李易諭,3.0,wed18-21 wed 18 19 20,,,商館260101,企管三甲,選/Elective,,否/No,
,,305762001,領導與社會創新,Leadership and Social,林月雲,3.0,tue09-12 tue 09 10 11,,,教室洽系所,企管三甲,選/Elective,,否/No,
,,305763001,智能供應鏈：趨,Intelligent Supply,羅明琇,1.0,thu14-17 thu 14 15 16,,,,企管三甲,選/Elective,,否/No,
,,305764001,設計思考與創新,Design Thinking and,韓志翔,3.0,fri14-17 fri 14 15 16,,,教室洽系所,企管三甲,選/Elective,,否/No,
,,305765001,職場健康心理學,Occupational Health,黃詠香,3.0,wed09-12 wed 09 10 11,,,研究250307,企管三甲,選/Elective,,否/No,
,,305769001,大數據分析實務,Big Data Analysis,白佩玉、黃秉,2.0,thu18-21 thu 18 19 20,,,商館260102,企管三甲,選/Elective,,否/No,
,,305771001,大數據品牌行銷,Big Data & Brand,高端訓,1.0,mon14-17 mon 14 15 16,,,教室洽系所,企管四甲,選/Elective,,否/No,
,,305772001,國際競爭策略,International Business,于卓民,2.0,wed14-17 wed 14 15 16,,,教室洽系所,企管三甲,選/Elective,,否/No,
,,305775001,電子商務實作研,E-Commerce :,樓永堅,3.0,mon18-21 mon 18 19 20,,,商館260102,企管三甲,選/Elective,,否/No,
,,305776001,創創入門,The First Step of,樓永堅,3.0,thu18-21 thu 18 19 20,,,商館260206,企管三甲,選/Elective,,否/No,
,,305778001,精實企業與管理,Lean Enterprise and,李易諭,2.0,mon18-21 mon 18 19 20,,,商館260101,企管三甲,選/Elective,,否/No,
,,305821001,銷售與顧客關係,Sales and Customer,巫立宇,3.0,mon14-17 mon 14 15 16,,,教室洽系所,企管三甲,選/Elective,,否/No,
,,305866001,行銷研究,Marketing Research,張愛華,3.0,tue09-12 tue 09 10 11,,,商館260102,企管三甲,選/Elective,,否/No,
,,305882001,服務行銷,Service Marketing,洪順慶,3.0,thu14-17 tue 09 10 11,,,教室洽系所,企管四甲,選/Elective,,否/No,
,,306007011,企業資料通訊,Business Data,張景堯,3.0,wed09-12 wed 09 10 11,,,資管電腦室,資管三甲,必/Required,,否/No,
,,306008001,資料庫管理,Database,楊亨利,3.0,mon13-16 mon 13 14 15,,,商館260313,資管二甲,必/Required,,否/No,
,,306008011,資料庫管理,Database,楊亨利,3.0,tue13-16 tue 13 14 15,,,商館260313,資管二甲,必/Required,,否/No,
,,306016003,資訊系統專案設,Information Systems,李有仁、蔡瑞,3.0,sat18-21 sat 18 19 20,,,,資管三甲,必/Required,,否/No,
,,306016013,資訊系統專案設,Information Systems,曾淑峰、劉文,3.0,sat18-21 sat 18 19 20,,,,資管三甲,必/Required,,否/No,
,,306016023,資訊系統專案設,Information Systems,尚孝純、張欣,3.0,sat18-21 sat 18 19 20,,,,資管三甲,必/Required,,否/No,
,,306016033,資訊系統專案設,Information Systems,姜國輝、曾淑,3.0,sat18-21 sat 18 19 20,,,,資管三甲,必/Required,,否/No,
,,306016043,資訊系統專案設,Information Systems,周彥君、郁,3.0,sat18-21 sat 18 19 20,,,,資管三甲,必/Required,,否/No,
,,306016053,資訊系統專案設,Information Systems,杜雨儒、洪為,3.0,sat18-21 sat 18 19 20,,,,資管三甲,必/Required,,否/No,
,,306044001,財會資訊系統,Finance and,季延平,3.0,wed13-16 wed 13 14 15,,,商館260312,資管三甲,群/Partially,,否/No,
,,306048001,管理科學,Management Science,陳春龍,3.0,wed09-12 wed 09 10 11,,,商館260313,資管二甲,必/Required,,否/No,
,,306048011,管理科學,Management Science,陳春龍,3.0,fri09-12 fri 09 10 11,,,商館260313,資管二甲,必/Required,,否/No,
,,306050001,程式設計二,Programming,林怡伶,2.0,mon14-16 mon 14 15,,,資管電腦室,資管一甲,必/Required,,否/No,
,,306050011,程式設計二,Programming,林怡伶,2.0,tue09-11 tue 09 10,,,資管電腦室,資管一甲,必/Required,,否/No,
,,306525001,數位影像設計,Digital Images,裘錦天,3.0,tue16-19 tue 16 17 18,,,資管電腦室,資管一甲,選/Elective,,否/No,
,,306744001,機器學習技術研,Modern Machine,郁方,3.0,wed09-12 wed 09 10 11,,,商館260312,資管三甲,選/Elective,,否/No,
,,306745001,張量流與機器學,TensorFlow and,姜國輝,3.0,thu13-16 thu 13 14 15,,,商館260310,資管三甲,選/Elective,,否/No,
,,306752001,新媒體科技文明,New Media,湯宗益,3.0,tue09-12 tue 09 10 11,,,商館260306,資管一甲,選/Elective,,否/No,
,,306756001,SAS文字探勘與大,Text Mining and Big,曾淑峰,3.0,wed13-16 wed 13 14 15,,,商館260305,資管一甲,選/Elective,,否/No,
,,306859001,演算法,Algorithms,蕭舜文,3.0,thu13-16 thu 13 14 15,,,商館260209,資管三甲,選/Elective,,否/No,
,,306880001,多媒體製作,Multimedia,裘錦天,3.0,wed16-19 wed 16 17 18,,,資管電腦室,資管三甲,選/Elective,,否/No,
,,307851001,財務金融卓越講,Dean honor seminar,陳嬿如,1.0,sat09-12 sat 09 10 11,,,,財管三財,選/Elective,,否/No,
,,307867001,債券市場,Bond Markets,屠美亞,3.0,fri09-12 fri 09 10 11,,,商館260301,財管四,選/Elective,,否/No,
,,307870001,投資組合管理,Portfolio,陳鴻毅,3.0,mon13-16 mon 13 14 15,,,商館260312,財管三,選/Elective,,否/No,
,,307873001,產業分析,Industry Analysis,陳帝富,3.0,fri14-17 fri 14 15 16,,,商館260106,財管三,選/Elective,,否/No,
,,307874001,不動產投資,Real Estate,朱芳妮,3.0,tue13-16 tue 13 14 15,,,,財管三,選/Elective,,否/No,
,,307901001,計量經濟學,Econometrics,盧敬植,3.0,wed13-16 wed 13 14 15,,,商館260301,財管三,選/Elective,,否/No,
,,307910001,共同基金投資管,Seminar on Mutual,李志宏,3.0,fri14-17 fri 14 15 16,,,,財管三,選/Elective,,否/No,
,,307912001,不動產管理實務,Practice of Real,顏世禮,3.0,fri09-12 fri 09 10 11,,,商館260312,財管三財,選/Elective,,否/No,
,,307914001,進階財務管理,Advanced Financial,陳嬿如,3.0,thu14-17 thu 14 15 16,,,商館260301,財管三,選/Elective,,否/No,
,,307932001,國際財務管理,International,張元晨,3.0,thu09-12 thu 09 10 11,,,商館260306,財管三,選/Elective,,否/No,
,,308003002,民法概要,Introduction to Civil,王正偉,2.0,thu14-16 thu 14 15,,,商館260106,風管一,必/Required,,否/No,
,,308010001,財產保險,Non-Life Insurance,陳俊元,3.0,wed13-16 wed 13 14 15,,,研究250103,風管二,必/Required,,否/No,
,,308013001,社會保險,Social Insurance,詳備註,3.0,mon16-19 mon 16 17 18,,,商館260206,風管三,必/Required,,否/No,
,,308018001,再保險,Reinsurance,林建智,3.0,thu09-12 thu 09 10 11,,,商館260313,風管三,必/Required,,否/No,
,,308044001,風險管理,Risk Management,鄭士卿,3.0,tue09-12 tue 09 10 11,,,商館260105,風管一,必/Required,,否/No,
,,308051001,風險管理與保險,Seminar on the,黃泓智,2.0,mon13-15 mon 13 14,,,商館260306,風管四,必/Required,,否/No,
,,308852001,保險科技,Insurance,彭金隆,3.0,thu18-21 thu 18 19 20,,,商館260310,風管三風,選/Elective,,否/No,
,,308855001,區塊鏈與Python程,Introduction of,謝明華,3.0,tue09-12 tue 09 10 11,,,學思040208,風管三風,選/Elective,,否/No,
,,308857001,金融控股公司經,Strategy and,彭金隆,3.0,tue14-17 tue 14 15 16,,,商館260206,風管三風,選/Elective,,否/No,
,,308859001,產業分析,Industry Analysis,陳帝富,3.0,fri14-17 fri 14 15 16,,,商館260106,風管三,選/Elective,,否/No,
,,308878001,財務數學（一）,Financial,黃泓智,2.0,mon15-17 mon 15 16,,,商館260306,風管二,選/Elective,,否/No,
,,308936001,風險管理策略講,Risk Management,沈臨龍,2.0,wed13-17 wed 13 14 15,,,逸仙050101,風管四,選/Elective,,否/No,
,,308945001,海上保險,Marine Insurance,黃正宗,3.0,tue09-12 tue 09 10 11,,,商館260209,風管三風,選/Elective,,否/No,
,,308947001,風險管理與保險,Risk Management,許永明,3.0,wed09-12 wed 09 10 11,,,商館260311,風管二,選/Elective,,否/No,
,,351012001,國際商學專題研,Seminars on,謝淑貞,2.0,fri13-16 fri 13 14 15,,,教室洽系所,國貿博一,必/Required,,否/No,
,,351022001,國際商學專題研,Seminars on,謝淑貞,2.0,fri13-16 fri 13 14 15,,,教室洽系所,國貿博二,必/Required,,否/No,
,,351029011,國際行銷管理,International,陳建維,3.0,thu13-16 thu 13 14 15,,,商館260101,國貿碩一,群/Partially,,否/No,
,,351031011,國際金融,International Finance,詳備註,3.0,wed09-12 wed 09 10 11,,,,國貿碩一,群/Partially,,否/No,
,,351724001,貿易與投資專題,Senior Research,徐則謙,3.0,thu13-16 thu 13 14 15,,,商館260306,國貿碩一,選/Elective,,否/No,
,,351725001,國際金融專題,Senior Research,林柏生,3.0,tue14-17 tue 14 15 16,,,商館261049,國貿碩一,選/Elective,,否/No,
,,351729001,WTO專題研究：,Advanced Seminar on,楊光華,3.0,wed18-21 wed 18 19 20,,,商館261049,國貿碩一,選/Elective,,否/No,
,,351730001,WTO專題研究:爭,Advanced Seminar on,楊培侃,3.0,fri09-12 fri 09 10 11,,,商館261049,國貿碩一,選/Elective,,否/No,
,,351731001,國際經濟專題研,Independent Studies,徐則謙,3.0,wed13-16 wed 13 14 15,,,商館260304,國貿碩一,選/Elective,,否/No,
,,351732001,專案研究（三）,Independent Research,薛景文,2.0,tue09-11 tue 09 10,,,商館261049,國貿碩一,選/Elective,,否/No,
,,351736001,衍生性金融商品,Introduction to,謝淑貞,3.0,fri09-12 fri 09 10 11,,,商館260315,國貿碩一,選/Elective,,否/No,
,,351737001,企業策略經濟分,Economics,譚丹琪、蘇威,3.0,fri09-12 fri 09 10 11,,,商館260304,國貿博一,選/Elective,,否/No,
,,351753001,WTO專題研究:農,WTO,洪德欽,3.0,thu18-21 thu 18 19 20,,,商館260305,國貿碩一,選/Elective,,否/No,
,,351761001,國際企業專題,Topics on,蘇威傑,3.0,fri13-16 fri 13 14 15,,,商館260101,國貿碩一,選/Elective,,否/No,
,,351792001,固定收益證券﹕,Fixed Income,傅冶天,3.0,tue08-11 tue 08 09 10,,,綜合270309,國貿碩一,選/Elective,,否/No,
,,351794001,國際金融法專題,Seminar on,楊光華,3.0,thu09-12 thu 09 10 11,,,商館261049,國貿碩一,選/Elective,,否/No,
,,351801001,產業經濟（一）,Industrial Economics,溫偉任,3.0,thu09-12 thu 09 10 11,,,商館260308,國貿碩一,選/Elective,,否/No,
,,351857001,國際經濟法專題,Advanced Topics on,施文真,3.0,mon13-16 mon 13 14 15,,,商館261049,國貿碩一,選/Elective,,否/No,
,,351868001,國際投資專題研,Advanced Topics on,顏佑銘,3.0,thu13-16 thu 13 14 15,,,商館260307,國貿碩一,選/Elective,,否/No,
,,351880001,行銷研究,Marketing Research,邱志聖,3.0,tue09-12 tue 09 10 11,,,商院261047,國貿碩一,選/Elective,,否/No,
,,351881011,國際企業經營策,International Strategy,譚丹琪,3.0,thu09-12 thu 09 10 11,,,商館260311,國貿碩一,選/Elective,,否/No,
,,351906001,計量經濟學（,Econometrics (II),郭炳伸,3.0,wed09-12 wed 09 10 11,,,商館260310,國貿碩一,選/Elective,,否/No,
,,351908001,數量方法（二）,Quantitative Methods,林柏生,3.0,wed14-17 wed 14 15 16,,,,國貿碩一,選/Elective,,否/No,
,,351946001,總體經濟理論（,Macroeconomic,荒井夏來,3.0,tue13-16 tue 13 14 15,,,商館260305,國貿碩一,選/Elective,,否/No,
,,352026002,金融專題研討,Seminar on Financial,江彌修,1.0,fri13-16 fri 13 14 15,,,商館260310,金融博三,必/Required,,否/No,
,,352027001,經濟分析,Economic Analysis,張興華,3.0,wed13-16 wed 13 14 15,,,商館260102,金融碩一,必/Required,,否/No,
,,352030001,財務管理,Financial,林建秀,3.0,thu13-16 thu 13 14 15,,,學思040104,金融碩一,必/Required,,否/No,
,,352045001,金融專題研討,Seminar on Financial,黃天牧、朱浩,3.0,wed18-21 wed 18 19 20,,,商館260306,金融碩一,必/Required,,否/No,
,,352050001,財務數學（一）,Quantitative Methods,廖四郎,3.0,tue18-21 tue 18 19 20,,,商館260205,金融碩一,必/Required,,否/No,
,,352056001,財務經濟學（,Financial Economics,江彌修,3.0,tue13-16 tue 13 14 15,,,商館260310,金融博一,必/Required,,否/No,
,,352057001,財務經濟學（,Financial Economics,廖四郎,3.0,tue13-16 tue 13 14 15,,,商館260304,金融博二,必/Required,,否/No,
,,352777001,金融大數據與程,Financial Big Data,林士貴,1.0,mon17-18  mon 17,,,商館260305,金融碩一,選/Elective,,否/No,
,,352778001,金融科技導論,Introduction to,林士貴,2.0,wed16-18 wed 16 17,,,,金融碩一,選/Elective,,否/No,
,,352779001,金融科技與商業,Fintech and Business,陳威光,3.0,tue14-17 tue 14 15 16,,,學思040202,金融碩一,選/Elective,,否/No,
,,352780001,適應性學習與金,Advanced Topics on,江彌修,1.0,fri16-17  fri 16,,,商館260310,金融碩一,選/Elective,,否/No,
,,352781001,利率與信用金融,Interest Rate and,林士貴,2.0,thu16-18 thu 16 17,,,商館261146,金融碩一,選/Elective,,否/No,
,,352783001,金融市場程式交,Seminar of Program,林士貴,1.0,mon17-18  mon 17,,,,金融碩一,選/Elective,,否/No,
,,352785001,投資銀行策略與,Investment Banking,張興華,3.0,wed09-12 thu 09 10 11,,,商館260306,金融碩一,選/Elective,,否/No,
,,352797001,銀行經營管理,Financial Institution,趙世偉,3.0,fri14-17 fri 13 14 15 16,,,商館260306,金融碩一,選/Elective,,否/No,
,,352801001,行為財務學,Behavioral Finance,林靖庭,3.0,tue09-12 tue 09 10 11,,,商館260315,金融碩一,選/Elective,,否/No,
,,352884001,新金融商品個案,Case Study in New,陳威光,3.0,fri18-21 fri 18 19 20,,,商館260310,金融碩二,選/Elective,,否/No,
,,353001001,高等財務會計理,Advanced Financial,鄭丁旺,3.0,tue09-12 tue 09 10 11,,,商館260815,會計碩一,必/Required,,否/No,
,,353008011,高等審計學,Advanced Auditing,馬秀如,3.0,"wed11-12,thu09-12 wed",,,商館260815,會計碩一,必/Required,,否/No,
,,353040001,會計專題研討（,Accounting Topics,梁嘉紋,0.0,fri12-14 fri 12 13,,,商館260815,會計碩一,必/Required,,否/No,
,,353057001,會計研究專題：,Directed Study: The,周玲臺,1.0,tue08-09  tue 08,,,,會計博一,必/Required,,否/No,
,,353798001,政府財務報導,Government,詳備註,3.0,wed09-12 wed 09 10 11,,,商館260210,會計碩一,選/Elective,,否/No,
,,353799001,會計專題研討（,Accounting Research,詹凌菁,1.0,mon08-09  mon 08,,,商館260815,會計博一,選/Elective,,否/No,
,,353803001,策略個案研討,Strategic Case Study,吳安妮、李佳,3.0,fri18-21 fri 18 19 20,,,商館260312,會計碩一,選/Elective,,否/No,
,,353804001,管理個案研討,Management Case,王文英、廖勝,3.0,wed18-21 wed 18 19 20,,,商館260205,會計碩一,選/Elective,,否/No,
,,353810001,電腦審計,Computer Auditing,于紀隆,1.0,wed14-17 wed 14 15 16,,,,會計碩一,選/Elective,,否/No,
,,353814001,大數據之決策管,Application of Big,許林舜、劉鏡,3.0,tue13-16 tue 13 14 15,,,逸仙050101,會計碩一,選/Elective,,否/No,
,,353816001,鑑識會計,Forensic Accounting,林宛瑩、馬秀,3.0,fri09-12 fri 09 10 11,,,商館260105,會計碩一,選/Elective,,否/No,
,,353817001,政府會計,Government,姚秋旺,3.0,thu14-17 thu 14 15 16,,,商館260315,會計碩一,選/Elective,,否/No,
,,353818001,當前財政與稅務,Current Issues in,陳樹,3.0,tue18-21 tue 18 19 20,,,商館260815,會計碩一,選/Elective,,否/No,
,,353836001,策略成本管理－,Strategic Cost,吳安妮,3.0,wed14-17 wed 14 15 16,,,商館260815,會計碩一,選/Elective,,否/No,
,,353844001,無形資產報導與,Reporting and,蘇瓜藤,1.0,fri14-17 fri 14 15 16,,,商館260815,會計碩一,選/Elective,,否/No,
,,353848001,審計實務實習,Practical Training in,俞洪昭,2.0,mon06-08 mon 06 07,,,商館260815,會計碩一,選/Elective,,否/No,
,,353912001,策略管理,Strategic,李佳玲,3.0,thu09-12 thu 09 10 11,,,商館260102,會計碩一,選/Elective,,否/No,
,,353927001,公司治理與財務,Corporate,林鴻光,3.0,wed13-16 wed 13 14 15,,,商館260207,會計碩一,選/Elective,,否/No,
,,354001002,高等數理統計,Advanced,陳麗霞,3.0,fri09-12 fri 09 10 11,,,商館260101,統計碩一,必/Required,,否/No,
,,354020001,統計計算與模擬,Statistical Computing,余清祥、翁久,3.0,tue09-12 tue 09 10 11,,,商館260101,統計碩一,必/Required,,否/No,
,,354712001,無母數函數估計,Nonparametric,黃子銘,3.0,thu09-12 thu 09 10 11,,,商館260209,統計碩一,選/Elective,,否/No,
,,354714001,統計諮詢,Statistical Consulting,鄭宇庭,3.0,thu13-16 thu 13 14 15,,,商館260305,統計碩一,選/Elective,,否/No,
,,354719002,研究方法（一）,Research Methods(I),郭訓志,1.0,mon13-14  mon 13,,,逸仙050101,統計碩一,選/Elective,,否/No,
,,354730001,資料採礦實務,Data mining,鄭宇庭,3.0,wed13-16 wed 13 14 15,,,教室洽系所,統計碩一,選/Elective,,否/No,
,,354749002,研究方法（二）,Research Method (II),郭訓志,1.0,mon14-15  mon 14,,,逸仙050101,統計碩二,選/Elective,,否/No,
,,354755001,實驗設計,Experimental Design,薛慧敏,3.0,wed09-12 wed 09 10 11,,,商館260101,統計碩一,選/Elective,,否/No,
,,354900001,從資料學習（,Learning from Data,張源俊,2.0,fri10-12 fri 10 11,,,,統計碩一,選/Elective,,否/No,
,,354939001,多變量分析,Multivariate Analysis,洪英超,3.0,thu09-12 thu 09 10 11,,,商館260101,統計碩一,選/Elective,,否/No,
,,355011001,社會科學研究方,Research,許士軍,3.0,thu09-12 thu 09 10 11,,,商館260713,企博學一,必/Required,,否/No,
,,355101001,入學研究營,First Year Research,巫立宇、邱志,1.5,N/A,,,,企博產一,必/Required,,否/No,
,,355102001,商學基礎理論與,The Fundamental,巫立宇、邱奕,3.0,N/A,,,,企博產一,必/Required,,否/No,
,,355107001,研究發表營,Research publication,于卓民、邱奕,1.5,N/A,,,,企博產二,必/Required,,否/No,
,,355501001,事業創新與智財,Business Innovation,李仁芳、馮震,3.0,N/A,,,,企博產一,選/Elective,,否/No,
,,355502001,策略管理理論,Seminar in Strategic,于卓民、彭朱,3.0,N/A,,,,企博產一,選/Elective,,否/No,
,,355503001,企業顧問案例研,Seminar on,于卓民、巫立,3.0,N/A,,,,企博產二,選/Elective,,否/No,
,,355504001,企業診斷與決策,Enterprise Consulting,邱奕嘉、鄭至,3.0,N/A,,,,企博產二,選/Elective,,否/No,
,,355529001,企業問題研討（,Seminar in Business,巫立宇,3.0,mon18-21 mon 18 19 20,,,商館260709,企博學一,選/Elective,,否/No,
,,355534001,企業問題研討（,Seminar in Business,于卓民,1.0,tue18-19  tue 18,,,商館260709,企博學一,選/Elective,,否/No,
,,355536001,經營策略理論研,Seminar in Theory of,吳思華,3.0,thu09-12 thu 09 10 11,,,商館260908,企博學一,選/Elective,,否/No,
,,355548001,組織行為專題研,Seminar in Special,黃家齊,3.0,tue09-12 tue 09 10 11,,,商館260709,企博學一,選/Elective,,否/No,
,,355610001,行銷管理獨立研,Independent Study of,別蓮蒂,3.0,N/A,,,,企博學二,選/Elective,,否/No,
,,355625001,管理理論專題研,Seminar in Special,傅浚映,3.0,tue14-17 tue 14 15 16,,,商館260709,企博學一,選/Elective,,否/No,
,,355674001,行銷管理專題,Special Topics in,白佩玉、張愛,3.0,wed13-16 wed 13 14 15,,,商館260709,企博學一,選/Elective,,否/No,
,,355730001,組織行為學研討,Seminar in,黃國峯,3.0,N/A,,,,企管博四,選/Elective,,否/No,
,,355819001,數量方法專題研,Seminar in Special,胡昌亞,3.0,wed09-12 wed 09 10 11,,,商館260709,企博學一,選/Elective,,否/No,
,,356003001,專題研討,Seminar,裘錦天,1.0,thu19-21 thu 19 20,,,商館260313,資管博一,必/Required,,否/No,
,,356007001,高等研究方法,Advanced Research,張欣綠,3.0,fri13-16 fri 13 14 15,,,商館260304,資管博一,必/Required,,否/No,
,,356009001,資訊技術研究,Seminar in,洪為璽、曾淑,3.0,mon18-21 mon 18 19 20,,,商館260305,資管博一,必/Required,,否/No,
,,356010001,高等數量方法,Advanced,余千智,3.0,tue18-21 tue 18 19 20,,,商館260313,資管博一,必/Required,,否/No,
,,356016001,資訊系統研發,Information System,郁方、劉文,3.0,wed13-16 wed 13 14 15,,,商館260313,資管碩一,必/Required,,否/No,
,,356017001,進階資訊系統研,Advanced,曾淑峰、蕭舜,3.0,mon18-21 mon 18 19 20,,,商館260313,資管博一,必/Required,,否/No,
,,356018001,IT策略與管理,IT Strategies and,張欣綠,3.0,tue13-16 tue 13 14 15,,,學思040303,資管碩一,必/Required,,否/No,
,,356019001,企業流程模式,Enterprise Process,洪為璽,2.0,fri14-16 fri 14 15,,,商館260313,資管碩一,必/Required,,否/No,
,,356402001,機器學習技術研,Modern Machine,郁方,3.0,wed09-12 wed 09 10 11,,,商館260312,資管碩一,選/Elective,,否/No,
,,356403001,張量流與機器學,TensorFlow and,姜國輝,3.0,thu13-16 thu 13 14 15,,,商館260310,資管碩一,選/Elective,,否/No,
,,356404001,金融科技與信任,Fintech and  Trust,姜國輝,3.0,fri18-21 fri 18 19 20,,,商館260313,資管碩一,選/Elective,,否/No,
,,356405001,智能科技與資料,Intelligent,楊建民,3.0,thu16-19 thu 16 17 18,,,商館260313,資管碩一,選/Elective,,否/No,
,,356408001,企業創新平台（,Enterprise Innovation,洪為璽,3.0,fri16-19 fri 16 17 18,,,商館260304,資管碩一,選/Elective,,否/No,
,,356425001,數位媒體與行銷,Digital Media and E-,湯宗益,3.0,tue13-16 tue 13 14 15,,,商館260306,資管碩一,選/Elective,,否/No,
,,356461001,服務科學與服務,Service Science and,梁定澎,3.0,wed18-21 wed 18 19 20,,,商館260313,資管碩一,選/Elective,,否/No,
,,356572001,協同商務系統研,Advanced,林我聰,3.0,thu13-16 thu 13 14 15,,,商館260313,資管碩一,選/Elective,,否/No,
,,356587001,進階研究寫作,Advanced Research,李有仁,3.0,wed18-21 wed 18 19 20,,,商館260204,資管碩一,選/Elective,,否/No,
,,356612001,供應鏈管理系統,Advanced Supply,林我聰,3.0,mon13-16 mon 13 14 15,,,商館260204,資管碩一,選/Elective,,否/No,
,,356808001,區塊鏈與智能合,Blockchain and Smart,蕭舜文,3.0,tue09-12 tue 09 10 11,,,商館260309,資管碩一,選/Elective,,否/No,
,,356812001,服務管理個案研,Service Management,苑守慈,2.0,mon13-16 mon 13 14 15,,,商館260305,資管碩一,選/Elective,,否/No,
,,356813001,進階資訊系統研,Advanced,曾淑峰、蕭舜,3.0,mon18-21 mon 18 19 20,,,商館260313,資管碩一,選/Elective,,否/No,
,,356822001,行動商務與大數,Mobile Commerce,湯宗益,3.0,fri14-17 fri 14 15 16,,,商館260308,資管碩一,選/Elective,,否/No,
,,356825001,資料採礦與大數,Data Mining and Big,曾淑峰,3.0,wed18-21 wed 18 19 20,,,商館260305,資管碩一,選/Elective,,否/No,
,,357029001,投資決策與管理,Investment Decisions,李志宏,3.0,wed14-17 wed 14 15 16,,,學思040101,財管碩一,必/Required,,否/No,
,,357031001,多國籍企業財務,Multinational,張元晨,3.0,wed09-12 wed 09 10 11,,,商館260301,財管碩一,必/Required,,否/No,
,,357040001,財務計量研討,Seminar on Financial,陳鴻毅,3.0,thu14-17 thu 14 15 16,,,商館260302,財管博一,必/Required,,否/No,
,,357043001,財務理論研討（,Seminar on Financial,岳夢蘭,3.0,mon14-17 mon 14 15 16,,,專案研究室,財管博一,必/Required,,否/No,
,,357873001,共同基金投資管,Seminar on Mutual,李志宏,3.0,fri14-17 fri 14 15 16,,,,財管碩一,選/Elective,,否/No,
,,357874001,財務計量研討,Seminar on Financial,陳鴻毅,3.0,thu14-17 thu 14 15 16,,,商館260302,財管碩一,選/Elective,,否/No,
,,357875001,金融科技應用與,Application and,翁禮祺,3.0,tue09-12 tue 09 10 11,,,商館260313,財管碩一,選/Elective,,否/No,
,,357879001,財報分析與銀行,Financial Statement,林美花,3.0,mon14-17 mon 14 15 16,,,商館260301,財管碩一,選/Elective,,否/No,
,,357885001,財務工程研討,Seminar in Financial,岳夢蘭,3.0,tue14-17 tue 14 15 16,,,專案研究室,財管博二,選/Elective,,否/No,
,,357891001,財務金融卓越講,Dean honor seminar,陳嬿如,1.0,sat09-12 sat 09 10 11,,,,財管碩一,選/Elective,,否/No,
,,357900001,財務論文研讀（,Readings on Finance,湛可南,1.0,thu12-13  thu 12,,,商館260315,財管博三,選/Elective,,否/No,
,,357916001,證券承銷實務研,Seminar in Practices,朱竹元,3.0,fri09-12 fri 09 10 11,,,商館260311,財管碩一,選/Elective,,否/No,
,,357924001,企業重組與購併,Merger and,吳啟銘,3.0,tue14-17 tue 14 15 16,,,商館260301,財管碩一,選/Elective,,否/No,
,,357928001,投資組合管理,Portfolio,賴松鐘,3.0,fri14-17 fri 14 15 16,,,商館260301,財管碩一,選/Elective,,否/No,
,,357935001,國際財務專題研,Seminar on,張元晨,3.0,tue09-12 tue 09 10 11,,,商館260301,財管碩二,選/Elective,,否/No,
,,358002001,保險理論,Insurance Theory,陳彩稚,3.0,thu13-16 thu 13 14 15,,,商館260311,風管碩一,必/Required,,否/No,
,,358003002,保險法,Insurance Law,林建智,2.0,fri10-12 fri 10 11,,,商館260102,風管碩一,必/Required,,否/No,
,,358007001,退休金與產物保,Actuarial,張士傑,3.0,fri14-17 fri 14 15 16,,,商館260205,風管碩一,必/Required,,否/No,
,,358024001,危險理論,Risk Theory,謝明華,3.0,wed09-12 wed 09 10 11,,,商館260204,風管碩一,必/Required,,否/No,
,,358032001,保險會計與財務,Insurance Accounting,王儷玲,3.0,wed18-21 wed 18 19 20,,,商館260311,風管碩一,必/Required,,否/No,
,,358035001,社會保險,Social Insurance,詳備註,3.0,mon16-19 mon 16 17 18,,,商館260206,風管碩一,群/Partially,,否/No,
,,358052011,政策保險專題,Seminars on Public,林建智,3.0,tue13-16 tue 13 14 15,,,商館260204,風管博一,群/Partially,,否/No,
,,358053001,保險理論專題,Insurance Economics,陳彩稚,3.0,wed14-17 wed 14 15 16,,,商館260209,風管博一,必/Required,,否/No,
,,358055001,保險單條款專題,Seminar on Insurance,林勳發,3.0,tue18-21 tue 18 19 20,,,商館260204,風管碩一,必/Required,,否/No,
,,358057001,英美保險訴訟案,Anglo-American,陳俊元,3.0,tue09-12 tue 09 10 11,,,商館260308,風管碩一,必/Required,,否/No,
,,358065001,保險實證研究方,Research Method in,鄭士卿,3.0,wed09-12 wed 09 10 11,,,商館260209,風管碩一,必/Required,,否/No,
,,358071001,精算數學專題,Actuarial,黃泓智,3.0,wed13-16 wed 13 14 15,,,商館260204,風管碩一,必/Required,,否/No,
,,358795001,金融保險財務管,Seminar on Finance,賴志仁,1.0,mon09-10  mon 09,,,教室洽系所,風管碩一,選/Elective,,否/No,
,,358839001,風險管理決策分,Risk Management,張士傑,3.0,wed18-21 wed 18 19 20,,,商館260304,風管碩一,選/Elective,,否/No,
,,358870001,海上保險,Marine Insurance,黃正宗,3.0,tue09-12 tue 09 10 11,,,商館260209,風管碩一,選/Elective,,否/No,
